Zeit;Leistung
08.03.2026 11:51:45; 69.5
08.03.2026 11:51:50; 69.5
08.03.2026 11:51:55; 50.9
08.03.2026 11:52:00; 50.9
08.03.2026 11:52:05; 50.9
08.03.2026 11:52:10; 50.9
08.03.2026 11:52:15; 50.9
08.03.2026 11:52:20; 50.9
08.03.2026 11:52:25; 189.6
08.03.2026 11:52:30; 189.6
08.03.2026 11:52:35; 189.6
08.03.2026 11:52:41; 189.6
08.03.2026 11:52:46; 189.6
08.03.2026 11:52:51; 189.6
08.03.2026 11:52:56; 80.3
08.03.2026 11:53:01; 80.3
08.03.2026 11:53:06; 80.3
08.03.2026 11:53:11; 80.3
08.03.2026 11:53:16; 80.3
08.03.2026 11:53:22; 80.3
08.03.2026 11:53:27; 84.5
08.03.2026 11:53:32; 84.5
08.03.2026 11:53:37; 84.5
08.03.2026 11:53:42; 84.5
08.03.2026 11:53:47; 84.5
08.03.2026 11:53:52; 115.1
08.03.2026 11:53:57; 115.1
08.03.2026 11:54:02; 115.1
08.03.2026 11:54:07; 115.1
08.03.2026 11:54:13; 115.1
08.03.2026 11:54:18; 115.1
08.03.2026 11:54:23; 116.0
08.03.2026 11:54:28; 116.0
08.03.2026 11:54:33; 116.0
08.03.2026 11:54:38; 116.0
08.03.2026 11:54:43; 116.0
08.03.2026 11:54:48; 116.0
08.03.2026 11:54:53; 166.3
08.03.2026 11:54:58; 166.3
08.03.2026 11:55:03; 166.3
08.03.2026 11:55:08; 166.3
08.03.2026 11:55:13; 166.3
08.03.2026 11:55:18; 166.3
08.03.2026 11:55:23; 288.6
08.03.2026 11:55:28; 288.6
08.03.2026 11:55:33; 288.6
08.03.2026 11:55:39; 288.6
08.03.2026 11:55:44; 288.6
08.03.2026 11:55:49; 288.6
08.03.2026 11:55:54; 6.2
08.03.2026 11:55:59; 6.2
08.03.2026 11:56:04; 6.2
08.03.2026 11:56:09; 6.2
08.03.2026 11:56:14; 6.2
08.03.2026 11:56:19; 6.2
08.03.2026 11:56:24; 22.0
08.03.2026 11:56:29; 22.0
08.03.2026 11:56:34; 22.0
08.03.2026 11:56:39; 22.0
08.03.2026 11:56:44; 22.0
08.03.2026 11:56:49; 22.0
08.03.2026 11:56:54; 84.5
08.03.2026 11:56:59; 84.5
08.03.2026 11:57:04; 84.5
08.03.2026 11:57:09; 84.5
08.03.2026 11:57:14; 84.5
08.03.2026 11:57:19; 84.5
08.03.2026 11:57:25; 106.2
08.03.2026 11:57:30; 106.2
08.03.2026 11:57:35; 106.2
08.03.2026 11:57:40; 106.2
08.03.2026 11:57:45; 106.2
08.03.2026 11:57:50; 106.2
08.03.2026 11:57:55; 118.9
08.03.2026 11:58:00; 118.9
08.03.2026 11:58:05; 118.9
08.03.2026 11:58:10; 118.9
08.03.2026 11:58:15; 118.9
08.03.2026 11:58:21; 118.9
08.03.2026 11:58:26; 138.0
08.03.2026 11:58:31; 138.0
08.03.2026 11:58:36; 138.0
08.03.2026 11:58:41; 138.0
08.03.2026 11:58:47; 138.0
08.03.2026 11:58:52; 120.7
08.03.2026 11:58:57; 120.7
08.03.2026 11:59:02; 120.7
08.03.2026 11:59:07; 120.7
08.03.2026 11:59:12; 120.7
08.03.2026 11:59:17; 120.7
08.03.2026 11:59:22; 124.4
08.03.2026 11:59:27; 124.4
08.03.2026 11:59:32; 124.4
08.03.2026 11:59:37; 124.4
08.03.2026 11:59:43; 124.4
08.03.2026 11:59:48; 124.4
08.03.2026 11:59:53; 4.5
08.03.2026 11:59:58; 4.5
08.03.2026 12:00:03; 4.5
08.03.2026 12:00:08; 4.5
08.03.2026 12:00:13; 4.5
08.03.2026 12:00:18; 4.5
08.03.2026 12:00:23; 116.6
08.03.2026 12:00:28; 116.6
08.03.2026 12:00:33; 116.6
08.03.2026 12:00:38; 116.6
08.03.2026 12:00:43; 116.6
08.03.2026 12:00:49; 116.6
08.03.2026 12:00:54; 109.3
08.03.2026 12:00:59; 109.3
08.03.2026 12:01:04; 109.3
08.03.2026 12:01:09; 109.3
08.03.2026 12:01:14; 109.3
08.03.2026 12:01:19; 109.3
08.03.2026 12:01:24; 123.6
08.03.2026 12:01:29; 123.6
08.03.2026 12:01:34; 123.6
08.03.2026 12:01:39; 123.6
08.03.2026 12:01:44; 123.6
08.03.2026 12:01:49; 123.6
08.03.2026 12:01:54; 71.5
08.03.2026 12:02:00; 71.5
08.03.2026 12:02:05; 71.5
08.03.2026 12:02:10; 71.5
08.03.2026 12:02:15; 71.5
08.03.2026 12:02:20; 71.5
08.03.2026 12:02:25; 24.7
08.03.2026 12:02:30; 24.7
08.03.2026 12:02:35; 24.7
08.03.2026 12:02:40; 24.7
08.03.2026 12:02:45; 24.7
08.03.2026 12:02:50; 24.7
08.03.2026 12:02:55; 64.3
08.03.2026 12:03:01; 64.3
08.03.2026 12:03:06; 64.3
08.03.2026 12:03:11; 64.3
08.03.2026 12:03:16; 64.3
08.03.2026 12:03:21; 64.3
08.03.2026 12:03:26; 35.8
08.03.2026 12:03:31; 35.8
08.03.2026 12:03:36; 35.8
08.03.2026 12:03:41; 35.8
08.03.2026 12:03:46; 35.8
08.03.2026 12:03:52; 63.7
08.03.2026 12:03:57; 63.7
08.03.2026 12:04:02; 63.7
08.03.2026 12:04:07; 63.7
08.03.2026 12:04:12; 63.7
08.03.2026 12:04:17; 63.7
08.03.2026 12:04:22; 60.1
08.03.2026 12:04:27; 60.1
08.03.2026 12:04:32; 60.1
08.03.2026 12:04:37; 60.1
08.03.2026 12:04:42; 60.1
08.03.2026 12:04:47; 60.1
08.03.2026 12:04:52; 63.5
08.03.2026 12:04:58; 63.5
08.03.2026 12:05:03; 63.5
08.03.2026 12:05:08; 63.5
08.03.2026 12:05:13; 63.5
08.03.2026 12:05:18; 63.5
08.03.2026 12:05:23; 76.2
08.03.2026 12:05:28; 76.2
08.03.2026 12:05:33; 76.2
08.03.2026 12:05:38; 76.2
08.03.2026 12:05:43; 76.2
